time (s),Piezo Monitor (mV),PD Voltage (mV)
0.11225,68.66664632099368,2124.0882595294047
0.1125,34.18073061311686,2078.9208655049288
0.11275,45.77776421399579,2113.1015961180456
0.113,80.26367992187262,2113.1015961180456
0.11325,91.86071352275155,2044.129764702292
0.1135,91.86071352275155,1987.365337076937
0.11375,63.17331461531419,2033.143101290933
0.114,57.37479781487472,2033.143101290933
0.11425,91.86071352275155,2067.3238319040497
0.1145,28.68739890743736,2113.1015961180456
0.11475,51.57628101443525,2101.5045625171665
0.115,63.17331461531419,2089.907528916288
0.11525,108.95107882930998,2078.9208655049288
0.1155,51.57628101443525,1998.9623706778161
0.11575,51.57628101443525,2113.1015961180456
0.116,63.17331461531419,2101.5045625171665
0.11625,103.1525620288705,2055.7267983031707
0.1165,68.66664632099368,2044.129764702292
0.11675,91.86071352275155,2135.6852931302833
0.117,68.66664632099368,2055.7267983031707
0.11725000000000001,57.37479781487472,1998.9623706778161
0.11750000000000001,91.86071352275155,2044.129764702292
0.11775000000000001,97.65923032319101,2044.129764702292
0.11800000000000001,57.37479781487472,2055.7267983031707
0.11825000000000001,91.86071352275155,2101.5045625171665
0.11850000000000001,103.1525620288705,2078.9208655049288
0.11875000000000001,74.46516312143315,2044.129764702292
0.11900000000000001,86.06219672231208,2124.0882595294047
0.11925000000000001,86.06219672231208,2067.3238319040497
0.11950000000000001,63.17331461531419,2044.129764702292
0.11975000000000001,97.65923032319101,2067.3238319040497
0.12,34.18073061311686,2113.1015961180456
0.12025,28.68739890743736,2009.949034089175
0.1205,68.66664632099368,2055.7267983031707
0.12075,80.26367992187262,2089.907528916288
0.121,57.37479781487472,2055.7267983031707
0.12125,51.57628101443525,2055.7267983031707
0.1215,63.17331461531419,2044.129764702292
0.12175,68.66664632099368,2101.5045625171665
0.122,86.06219672231208,2078.9208655049288
0.12225,74.46516312143315,2067.3238319040497
0.1225,80.26367992187262,2135.6852931302833
0.12275,68.66664632099368,2033.143101290933
0.123,45.77776421399579,2089.907528916288
0.12325,74.46516312143315,2067.3238319040497
0.1235,68.66664632099368,2055.7267983031707
0.12375,80.26367992187262,2044.129764702292
0.124,39.97924741355632,2078.9208655049288
0.12425,39.97924741355632,1998.9623706778161
0.1245,68.66664632099368,2044.129764702292
0.12475,91.86071352275155,2044.129764702292
0.125,45.77776421399579,2033.143101290933
0.12525,57.37479781487472,2021.546067690054
0.1255,80.26367992187262,2021.546067690054
0.12575,97.65923032319101,2089.907528916288
0.126,97.65923032319101,2101.5045625171665
0.12625,51.57628101443525,2089.907528916288
0.1265,80.26367992187262,2078.9208655049288
0.12675,63.17331461531419,2067.3238319040497
0.127,103.1525620288705,2113.1015961180456
0.12725,68.66664632099368,2158.8793603320414
0.1275,74.46516312143315,2089.907528916288
0.12775,74.46516312143315,2055.7267983031707
0.128,63.17331461531419,2044.129764702292
0.12825,68.66664632099368,2044.129764702292
0.1285,34.18073061311686,2078.9208655049288
0.12875,57.37479781487472,2089.907528916288
0.129,63.17331461531419,2055.7267983031707
0.12925,91.86071352275155,2078.9208655049288
0.1295,34.18073061311686,2033.143101290933
0.12975,68.66664632099368,2078.9208655049288
0.13,63.17331461531419,2044.129764702292
0.13025,39.97924741355632,2089.907528916288
0.1305,74.46516312143315,2044.129764702292
0.13075,68.66664632099368,2067.3238319040497
0.131,45.77776421399579,2067.3238319040497
0.13125,63.17331461531419,2067.3238319040497
0.1315,63.17331461531419,2113.1015961180456
0.13175,68.66664632099368,2044.129764702292
0.132,45.77776421399579,2089.907528916288
0.13225,45.77776421399579,2033.143101290933
0.1325,63.17331461531419,2021.546067690054
0.13275,126.34662923062838,2135.6852931302833
0.133,86.06219672231208,2067.3238319040497
0.13325,63.17331461531419,2078.9208655049288
0.1335,63.17331461531419,2113.1015961180456
0.13375,51.57628101443525,2055.7267983031707
0.134,51.57628101443525,2021.546067690054
0.13425,45.77776421399579,2021.546067690054
0.1345,17.09036530655843,2044.129764702292
0.13475,63.17331461531419,2089.907528916288
0.135,74.46516312143315,2089.907528916288
0.13525,86.06219672231208,2009.949034089175
0.1355,68.66664632099368,2089.907528916288
0.13575,45.77776421399579,2044.129764702292
0.136,108.95107882930998,2078.9208655049288
0.13625,86.06219672231208,2055.7267983031707
0.1365,74.46516312143315,2089.907528916288
0.13675,63.17331461531419,2124.0882595294047
0.137,45.77776421399579,2113.1015961180456
0.13725,86.06219672231208,2089.907528916288
0.1375,51.57628101443525,2055.7267983031707
0.13775,39.97924741355632,2089.907528916288
0.138,68.66664632099368,2078.9208655049288
0.13825,57.37479781487472,2158.8793603320414
0.1385,63.17331461531419,2078.9208655049288
0.13875,97.65923032319101,2135.6852931302833
0.139,74.46516312143315,2044.129764702292
0.13925,86.06219672231208,2101.5045625171665
0.1395,45.77776421399579,2021.546067690054
0.13975,86.06219672231208,2067.3238319040497
0.14,80.26367992187262,2044.129764702292
0.14025,51.57628101443525,2055.7267983031707
0.1405,63.17331461531419,2055.7267983031707
0.14075000000000001,57.37479781487472,2044.129764702292
0.14100000000000001,63.17331461531419,2078.9208655049288
0.14125000000000001,74.46516312143315,2101.5045625171665
0.14150000000000001,63.17331461531419,2078.9208655049288
0.14175000000000001,86.06219672231208,2078.9208655049288
0.14200000000000002,39.97924741355632,2033.143101290933
0.14225000000000002,74.46516312143315,2021.546067690054
0.14250000000000002,51.57628101443525,2089.907528916288
0.14275000000000002,68.66664632099368,2044.129764702292
0.14300000000000002,51.57628101443525,2101.5045625171665
0.14325000000000002,103.1525620288705,2078.9208655049288
0.14350000000000002,91.86071352275155,1998.9623706778161
0.14375000000000002,51.57628101443525,2021.546067690054
0.14400000000000002,57.37479781487472,2124.0882595294047
0.14425,51.57628101443525,2033.143101290933
0.1445,45.77776421399579,2089.907528916288
0.14475,74.46516312143315,2089.907528916288
0.145,63.17331461531419,2089.907528916288
0.14525,28.68739890743736,2033.143101290933
0.1455,86.06219672231208,2055.7267983031707
0.14575,74.46516312143315,2113.1015961180456
0.146,45.77776421399579,2067.3238319040497
0.14625,68.66664632099368,2009.949034089175
0.1465,57.37479781487472,2021.546067690054
0.14675,80.26367992187262,2055.7267983031707
0.147,86.06219672231208,2078.9208655049288
0.14725,80.26367992187262,2113.1015961180456
0.1475,74.46516312143315,2055.7267983031707
0.14775,91.86071352275155,2055.7267983031707
0.148,86.06219672231208,2044.129764702292
0.14825,91.86071352275155,1998.9623706778161
0.1485,80.26367992187262,2089.907528916288
0.14875,74.46516312143315,2044.129764702292
0.149,80.26367992187262,2078.9208655049288
0.14925,63.17331461531419,2021.546067690054
0.1495,63.17331461531419,2113.1015961180456
0.14975,86.06219672231208,2044.129764702292
0.15,74.46516312143315,2078.9208655049288
0.15025,103.1525620288705,2067.3238319040497
0.1505,39.97924741355632,2021.546067690054
0.15075,68.66664632099368,2044.129764702292
0.151,63.17331461531419,2033.143101290933
0.15125,57.37479781487472,2135.6852931302833
0.1515,5.493331705679495,2055.7267983031707
0.15175,80.26367992187262,2067.3238319040497
0.152,39.97924741355632,2021.546067690054
0.15225,39.97924741355632,2021.546067690054
0.1525,68.66664632099368,2078.9208655049288
0.15275,97.65923032319101,2078.9208655049288
0.153,39.97924741355632,2101.5045625171665
0.15325,57.37479781487472,2033.143101290933
0.1535,45.77776421399579,2101.5045625171665
0.15375,28.68739890743736,2044.129764702292
0.154,80.26367992187262,2078.9208655049288
0.15425,51.57628101443525,2089.907528916288
0.1545,57.37479781487472,2055.7267983031707
0.15475,86.06219672231208,2009.949034089175
0.155,51.57628101443525,2067.3238319040497
0.15525,57.37479781487472,2044.129764702292
0.1555,63.17331461531419,2067.3238319040497
0.15575,45.77776421399579,2067.3238319040497
0.156,57.37479781487472,2078.9208655049288
0.15625,51.57628101443525,1975.7683034760582
0.1565,57.37479781487472,2067.3238319040497
0.15675,45.77776421399579,2067.3238319040497
0.157,74.46516312143315,2009.949034089175
0.15725,57.37479781487472,2101.5045625171665
0.1575,108.95107882930998,2055.7267983031707
0.15775,91.86071352275155,2044.129764702292
